ID,Published,ChannelID,ChannelName,CategoryID,DefaultAudioLang,DefaultLang,Views,Comments,Likes,Dislikes,SearchIndex,URL,Title,Length,Length (min),PublishedAgo
0T4x4irl7Gk,2020-03-28T14:28:14.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,109746,61,NaN,NaN,267,https://youtube.com/watch?v=0T4x4irl7Gk,How to make face mask with leggings | DIY,2:12,2.2,4 weeks ago
_qPJ6BlmjUo,2020-04-05T13:29:52.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,109524,47,NaN,NaN,268,https://youtube.com/watch?v=_qPJ6BlmjUo,How to make 'no sew' face mask with old T-shirt | DIY,2:13,2.216666667,3 weeks ago
6cDvpbHVfcw,2020-02-10T13:11:32.000Z,UCobcY7jmoVzEP22OuDVuX3A,手作diy HandyMum Lin TV,26,en-GB,en,107823,NaN,NaN,NaN,269,https://youtube.com/watch?v=6cDvpbHVfcw,How to make Face mask / 立体自制口罩 【全貼合】可換濾棉 マスクはどうやって作 마스크 만들기 #HandyMum,7:44,7.733333333,2 months ago
eeiunCMctQg,2020-04-23T17:00:37.000Z,UCBR8-60-B28hp2BmDPdntcQ,YouTube,24,en,,107749,297,255,818,273,https://youtube.com/watch?v=eeiunCMctQg,Make a Face Mask At Home | #WithMe,0:16,0.266666667,3 days ago
TGo5k6Ajcgo,2020-04-08T16:26:15.000Z,UC-wy1vF3OBbcO3i5krqykKg,Headcovers.com,26,en-US,,107107,31,1119,78,272,https://youtube.com/watch?v=TGo5k6Ajcgo,How to Make a Mask with a Scarf for Coronavirus | DIY No Sew Mask,3:55,3.916666667,2 weeks ago
8cU0RbNUTwI,2020-03-16T17:19:03.000Z,UCBdRLaMUkguU7DFIFokj8_Q,Deliciously Healthy & DIY,22,en,en,106229,56,736,68,271,https://youtube.com/watch?v=8cU0RbNUTwI,DIY How to make a fabric face mask | Child mask | Easy mask for kids #fabricmask #mask,4:31,4.516666667,1 month ago
vP3VzMQQJrc,2020-04-03T14:50:39.000Z,UCJkc1COQO0WiZ2CI7dRdwAQ,cleveland.com,17,en-US,,105671,19,484,26,270,https://youtube.com/watch?v=vP3VzMQQJrc,Making a face mask without a sewing machine,1:22,1.366666667,3 weeks ago
cf5SWwpNHds,2020-03-21T08:28:42.000Z,UC1m_wJF-qJ_VnPQKNahOmjQ,Tonni art and craft,26,en,,98459,52,904,87,274,https://youtube.com/watch?v=cf5SWwpNHds,How To Make Face Mask At Home By Tissue Paper || How To Make Own Face Mask |Tissue Paper Face Mask,7:08,7.133333333,1 month ago
_4KWbr7lovk,2020-03-24T14:04:15.000Z,UCdHm_sm5CzM8ftbORawpKYA,Detroit Free Press,25,,,98015,113,581,105,275,https://youtube.com/watch?v=_4KWbr7lovk,How to make a face mask at home for coronavirus,4:56,4.933333333,1 month ago
SZSWECx4PDQ,2020-03-24T11:08:22.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,96843,14,NaN,NaN,276,https://youtube.com/watch?v=SZSWECx4PDQ,3 ways how to make face mask with napkin | DIY,8:04,8.066666667,1 month ago
0kww4LZ2qek,2020-04-02T22:29:45.000Z,UCXDrbX-ATVxWLhzVPuk2RGQ,Chaz Rough,26,,,93638,156,1686,40,277,https://youtube.com/watch?v=0kww4LZ2qek,"DIY FACE MASK | Made with coffee filter, handkerchief and rubber bands. (no sewing)",3:44,3.733333333,3 weeks ago
gNkrAYKuUso,2020-04-05T23:39:51.000Z,UCYKW6ZD5ND73bjfLDDFSJ6g,My Inspiration Corner,26,en,,92475,51,891,58,278,https://youtube.com/watch?v=gNkrAYKuUso,DIY No-Sew Face Mask with a Bandana and Hair Ties or Rubberbands,5:49,5.816666667,2 weeks ago
Gk76YVhJEMs,2020-04-02T05:44:42.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,90701,12,NaN,NaN,284,https://youtube.com/watch?v=Gk76YVhJEMs,How to make face mask with fabric ( two layer) | DIY,3:15,3.25,3 weeks ago
STC3UOEBdoA,2020-03-27T19:26:15.000Z,UC7HY5IRpxdbs_Oimgh8ipgA,Dining Table With Seemana,27,,,89888,43,1111,186,286,https://youtube.com/watch?v=STC3UOEBdoA,How to make face mask from rumal //Handkerchief face mask just in 1 minute / protection from corona,6:04,6.066666667,4 weeks ago
WH4xFQQexMU,2020-04-07T15:43:34.000Z,UCC2PVlaqQcZJ6SVaphXGXPg,glamazontay,26,en,,88933,164,2777,140,282,https://youtube.com/watch?v=WH4xFQQexMU,DIY FACE MASK 2 STYLES |  Make Easy Fabric FACE MASKS in LESS THAN 10 MINUTES! REUSABLE FACE MASK,11:53,11.88333333,2 weeks ago
jxnkkBKXsZA,2020-03-20T13:49:58.000Z,UCmiy_Ypsjh9PW4FNFZ9KONw,ORIGAMI FACIL,26,,,88899,61,740,45,279,https://youtube.com/watch?v=jxnkkBKXsZA,DIY homemade FACE MASK with kitchen roll paper at Home | ORIGAMI FACIL,2:44,2.733333333,1 month ago
pxv7APBmVEU,2020-04-04T20:16:08.000Z,UCEuMQ0H-7VYfox21BvmjjsQ,The Oregonian,25,en-US,,88897,197,841,73,280,https://youtube.com/watch?v=pxv7APBmVEU,How to make a face mask using a reusable grocery bag and pipe cleaners,3:34,3.566666667,3 weeks ago
yZh2XTgQQQ8,2020-03-20T23:40:38.000Z,UCZLS8PmRuedMj4-PfESR3ww,MrsHomeMakerUK,22,,,88413,26,757,60,281,https://youtube.com/watch?v=yZh2XTgQQQ8,How to make a face mask (with nose wire & filter) | Coronavirus,19:12,19.2,1 month ago
buR_MDYBl-U,2020-04-01T23:12:54.000Z,UCL-lWGVL6aKLiwWWbFr19Fw,OnPoint-TV,26,en,en,87983,143,1129,75,283,https://youtube.com/watch?v=buR_MDYBl-U,No Elastic Face Mask,24:29:00,24.48333333,Streamed 3 weeks ago
yucD2lymIes,2020-04-04T00:15:07.000Z,UCIsmLRPXvGVVTRyda-7iiGw,Xin Says,26,en-US,,86780,42,676,24,285,https://youtube.com/watch?v=yucD2lymIes,How to make No-Sew Face Mask in 1 minute with rubber bands or hair ties,1:28,1.466666667,3 weeks ago
QiGdggvBgzg,2020-04-06T17:00:12.000Z,UCOFLLrK1xZXhajbSV3kfR1A,IncreeseMyPiece,26,,,86224,194,3124,88,300,https://youtube.com/watch?v=QiGdggvBgzg,How To Make a DIY Reversible Face Mask SOOOO EASY Reusable & Washable | increesemypiece,7:14,7.233333333,2 weeks ago
#NAME?,2020-04-06T12:54:37.000Z,UC2QSX1z7lvF3bWXv6sK0UXw,Professor Pincushion,26,en,en,85054,29,539,27,288,https://youtube.com/watch?v=-AsGTLs6YkQ,How to Sew a Face Mask From a T-Shirt - Beginner Friendly - Hand Sew - Pattern - #masksNOW,15:50,15.83333333,2 weeks ago
iSNQTSIQnLo,2020-03-19T19:29:06.000Z,UCBxczIUrYeLUd_Fvg5txDwQ,Crafts With Ellen,26,en,en-GB,84600,55,587,14,290,https://youtube.com/watch?v=iSNQTSIQnLo,How to make face masks to support healthcare workers,5:25,5.416666667,1 month ago
AY14bMuLV5M,2020-04-19T03:42:24.000Z,UCdrv_Zc67Oi3twyKACv8FNw,Jeenuch channel,22,th,,84305,2,710,67,295,https://youtube.com/watch?v=AY14bMuLV5M,Face mask sewing|How to Make Face Mask with Filter pocket. หน้ากากอนามัย มีที่ใส่แผ่นกรอง แบบง่ายๆ,6:49,6.816666667,1 week ago
CI_x254c7VQ,2020-04-16T18:02:17.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,83535,31,812,48,294,https://youtube.com/watch?v=CI_x254c7VQ,HOW TO SEW A FACE MASK WITH FILTER POCKET | Cloth Face Mask Sewing Tutorial,8:45,8.75,1 week ago
Xq3hk1PgK4c,2020-04-16T13:26:09.000Z,UCJnIYmMH_SM6pZzyqPAUu2A,ART Thao162,26,vi,,83390,45,1227,64,293,https://youtube.com/watch?v=Xq3hk1PgK4c,Face Mask Sewing Tutorial How to make Face Mask with Filter Pocket | DIY Cloth Face Mask,4:41,4.683333333,1 week ago
vIT0wprRaqI,2020-03-17T15:13:40.000Z,UC4UhS_tiqw8DHC84GOH-kCQ,DIYA - Do It Yourself Always,19,,,83346,39,815,39,289,https://youtube.com/watch?v=vIT0wprRaqI,DIY Emergency Face Mask | How To Make Face Mask | Mask From Tissue paper,3:49,3.816666667,1 month ago
k-gKo43s6nw,2020-04-01T16:22:10.000Z,UCcXMGAm6Cx72kveyt9P6pBw,Bridal Sewing Techniques,26,en-US,,83284,138,883,43,287,https://youtube.com/watch?v=k-gKo43s6nw,"How to make filter face mask,  N95 mask shortage, free pattern, DIY sew tutorial making, Filti mask",18:17,18.28333333,3 weeks ago
9ty84ckaNlQ,2020-04-13T21:10:06.000Z,UChfdE1PmRHTLwKd9uF5AWEA,The Twins Day,22,en-US,,81941,213,2200,72,291,https://youtube.com/watch?v=9ty84ckaNlQ,How To Make Face Mask-Bandana Adapters ( please share),19:15,19.25,1 week ago
CmNIOf5ixQ0,2020-03-23T04:36:18.000Z,UCzWc-anRw7goyUUO-7tXbNA,Made Institute,26,,,79874,140,785,44,292,https://youtube.com/watch?v=CmNIOf5ixQ0,"DIY facemask with ear ties, filter pocket, and nose wire tutorial.  Pattern in description",23:43,23.71666667,1 month ago
YVHP5SEmuKQ,2020-04-25T14:16:54.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,77292,22,NaN,NaN,296,https://youtube.com/watch?v=YVHP5SEmuKQ,How To Make A Face Mask That Best Fits Your Face,4:01,4.016666667,1 day ago
SUScBB1BSps,2020-04-04T22:33:05.000Z,UC6ZCeXD14B7WAJO5nsjGryw,Asia Jackson,26,en,en,75957,99,2810,60,297,https://youtube.com/watch?v=SUScBB1BSps,DIY FACE MASK *no sewing required*,4:43,4.716666667,3 weeks ago
ClBuv--R4uY,2020-04-16T11:02:07.000Z,UC5R0wgIYygsLVRwaKtSSGVA,INNOVA Crafts,26,en,en,74776,42,904,59,298,https://youtube.com/watch?v=ClBuv--R4uY,How to Make Face Mask at Home ~ DIY Face Mask,2:49,2.816666667,1 week ago
t77ecfKFylM,2020-04-24T20:55:54.000Z,UCLVZupeY_rSOJW5NXlaDrgQ,Yo Menita,24,,,73705,18,944,39,303,https://youtube.com/watch?v=t77ecfKFylM,4 TAPABOCAS SIN MÁQUINA - 4 MAKE FABRIC FACE MASK AT HOME - DIY FACE MASK NO SEWING MACHINE,10:20,10.33333333,1 day ago
obwFO2rTEnU,2020-04-01T14:00:10.000Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 DC,25,en,en,73223,355,504,60,299,https://youtube.com/watch?v=obwFO2rTEnU,Will wearing face masks protect against coronavirus? Dr. Oz weighs in  | FOX 5 DC,4:22,4.366666667,3 weeks ago
gINNCYw1agc,2020-04-22T13:37:26.000Z,UChFsYLqPUyLiZnfRog6wiZA,This Morning,24,en-GB,,73196,NaN,540,35,301,https://youtube.com/watch?v=gINNCYw1agc,How To Make Your Own Facemask Using Everyday Items | This Morning,7:08,7.133333333,4 days ago
kpTApHRL080,2020-04-14T23:00:10.000Z,UCrlIS7z20CnVaCrMvdkig_g,Eyewitness News ABC7NY,26,en,,73008,41,433,30,302,https://youtube.com/watch?v=kpTApHRL080,How to make no-sew face masks out of a t-shirt,2:49,2.816666667,1 week ago
kA99Y3oDLpc,2020-04-19T02:54:29.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,71123,16,1310,72,306,https://youtube.com/watch?v=kA99Y3oDLpc,HOW TO SEW A FACE MASK WITH SLOT FOR FILTER | Fabric Face Mask Sewing Tutorial | No Sewing Machine,8:10,8.166666667,1 week ago
t-HOSXIZUcw,2020-04-05T22:18:50.000Z,UC5k0QhAP8mwqjIYHVLwBEZg,EasyToSew,26,,,70065,22,1194,37,304,https://youtube.com/watch?v=t-HOSXIZUcw,HOW TO MAKE  FACE SHIELD MASK | DIY  FACE SHIELD MASK | FACE SHIELD SEWING PATTERN,7:35,7.583333333,2 weeks ago
3IVdZgi0iV4,2020-02-14T04:41:04.000Z,UCFj_xIG4vSz-KVjKFhCbt-w,BRILLIANT CRAFT IDEAS,26,en,,68148,74,540,95,305,https://youtube.com/watch?v=3IVdZgi0iV4,How to make diy face mask using bra | No Sewing | Easy Diy | Life hacks,3:23,3.383333333,2 months ago
Byf4BMxa42c,2020-03-23T22:25:19.000Z,UC3d8MjmqeSBt8j9oRwSYcIw,Lorrie Nunemaker,1,,,66577,151,NaN,NaN,307,https://youtube.com/watch?v=Byf4BMxa42c,How to Make the Cricut Design Space Face Mask with Pocket for Filter,15:19,15.31666667,1 month ago
N6b0aJhR9SU,2020-03-23T15:18:24.000Z,UClGppVY8D4Oc_tWz1L9-xiw,Donlarrie Couture,26,,,65330,30,NaN,NaN,308,https://youtube.com/watch?v=N6b0aJhR9SU,DIY FACE MASK | How to make a Medical FACE MASK | Face mask diy,10:41,10.68333333,1 month ago
29wnIpPmpAQ,2020-04-10T20:57:38.000Z,UCAWFU7QSG9_m82viXaVZxKQ,Raphaela Laurean,24,,,62332,62,1140,95,311,https://youtube.com/watch?v=29wnIpPmpAQ,How To Make CDC Recommended Face Masks | No Sew Reusable | Coronavirus | Million Mask Challenge,12:55,12.91666667,2 weeks ago
d-qsxnApw_Q,2020-02-02T14:55:24.000Z,UCpDBK4Du5ybbX0LwLjbnWxg,Veron D.,19,,,60931,11,154,15,310,https://youtube.com/watch?v=d-qsxnApw_Q,How to Make Face Mask/Dust Mask at Home || DIY FACE MASK,8:41,8.683333333,2 months ago
9ydKB5x7d_A,2020-04-08T16:19:35.000Z,UCFXPcUGLZ2-k_3aAQk-RM0Q,Dami Dimension,26,en,,60893,98,2695,41,309,https://youtube.com/watch?v=9ydKB5x7d_A,How to make a Facemask Without Elastic band // DIY Medical FACEMASK with Filter Pocket // Nose wire,11:01,11.01666667,2 weeks ago
aCH_dSotgWk,2020-04-12T20:18:20.000Z,UCwzeD8loU84FSfBYeMK2qQQ,The Sewing Channel,26,,,59011,148,1271,34,315,https://youtube.com/watch?v=aCH_dSotgWk,How to make THE OLSON FACE MASK with FILTER POCKET Tutorial hospital approved FREE PATTERN,8:11,8.183333333,1 week ago
JnVbWDq0m3M,2020-04-23T14:12:09.000Z,UCexNn7c7IhTrXd943DK3N0g,Crafty Daily,26,en,,58348,15,465,46,314,https://youtube.com/watch?v=JnVbWDq0m3M,Face Mask Sewing Tutorial | How to make Face Mask with Filter Pocket | Face Mask Pattern,12:18,12.3,3 days ago
0WjTRiE_y7E,2020-03-28T09:52:34.000Z,UC2OQxWDDE71D6AKrNa7XygQ,JeremyShaferOrigami,26,en,,57988,308,1228,53,312,https://youtube.com/watch?v=0WjTRiE_y7E,DIY Face Masks ANYONE can make! NO SEWING!,8:36,8.6,4 weeks ago
ZOKYEJjen30,2020-03-30T00:52:01.000Z,UCe_Ti6x8N3VkFmjStNKgMqA,Amanda Mae Gray,26,en,,57532,28,331,32,316,https://youtube.com/watch?v=ZOKYEJjen30,Easiest DIY Face Mask Crown Royal Bag,7:05,7.083333333,3 weeks ago
Pv9wNMHU2Ss,2020-02-14T18:00:28.000Z,UCPgLNge0xqQHWM5B5EFH9Cg,The Telegraph,25,en-GB,en-GB,57498,0,148,520,313,https://youtube.com/watch?v=Pv9wNMHU2Ss,Coronavirus makes face masks the next accessory at London Fashion Week.,1:08,1.133333333,2 months ago
f1Jz0d50D74,2020-03-22T09:36:25.000Z,UCwiH3MlMH4qvNjAKmE4swKQ,CraftyLori Lori Simonson,26,en,,53036,79,947,28,317,https://youtube.com/watch?v=f1Jz0d50D74,How to make DIY TIE face mask. Bias tape is TWO 42 inch pieces CraftyLori,7:33,7.55,1 month ago
gJOj_oRr9RE,2020-03-23T10:53:58.000Z,UCrtz6CSbYmMkA_Nni9h6WzA,DIY anna / Uradi sama,26,en,en,51513,12,NaN,NaN,318,https://youtube.com/watch?v=gJOj_oRr9RE,How to make face mask in 30 seconds (quick & easy) | DIY,2:08,2.133333333,1 month ago
DZmxkN7d43I,2020-04-10T15:00:04.000Z,UCWfwA2Rcw6GRFESo8o622Bw,Anjurisa,26,en,en,49569,24,1164,31,319,https://youtube.com/watch?v=DZmxkN7d43I,Reuse Surgical Mask? 😚 Try this Fabric Face Mask Cover DIY,4:33,4.55,2 weeks ago
C1K6znVDLsA,2020-04-09T22:23:39.000Z,UCExuijldD1-nBcN_I0sJYDA,Jan Howell,26,,,49441,30,960,32,320,https://youtube.com/watch?v=C1K6znVDLsA,diy Face Mask Pleats Made Simple,2:48,2.8,2 weeks ago
PIHDDhJWxyc,2020-03-20T17:54:59.000Z,UCPzY-7RxrxjeR5-2KoOrE_g,jenni earle,22,en-US,,48424,79,640,25,321,https://youtube.com/watch?v=PIHDDhJWxyc,make your own face mask!,2:14,2.233333333,1 month ago
2SMdgmY0YzY,2020-03-20T16:42:59.000Z,UCQxPvQjQz9vObWqEaU5Dx6Q,Creative Witch Workshop,26,en,en,47505,0,200,32,325,https://youtube.com/watch?v=2SMdgmY0YzY,Homemade Face Mask with paper filter / How to make face mask / kid face mask,12:14,12.23333333,1 month ago
MSwnf73Exv8,2020-04-02T09:05:24.000Z,UCW2OUlFrrWiZvSsZRwOYmNg,YOUCAR,2,en,en,47106,58,489,46,323,https://youtube.com/watch?v=MSwnf73Exv8,General Motors to Make Face Masks for Frontline Workers,1:52,1.866666667,3 weeks ago
nYIyylKphb8,2020-04-07T14:33:38.000Z,UC2Ir-Rp6s4pukaAtCSRQzsQ,Laura Forde's Videos,26,,,47037,67,NaN,NaN,322,https://youtube.com/watch?v=nYIyylKphb8,CDC Approved DIY No Sew Bandana Face Mask With Coffee Filter,2:18,2.3,2 weeks ago
zNf_sqthJEo,2020-04-19T21:38:45.000Z,UC5k0QhAP8mwqjIYHVLwBEZg,EasyToSew,26,,,46951,26,962,25,324,https://youtube.com/watch?v=zNf_sqthJEo,FACE MASK SEWING TUTORIAL |  FACE MASK WITH FILTER POCKET | HOW TO MAKE FACE MASK AT HOME EASY,7:04,7.066666667,6 days ago
uaPXRC588cY,2020-03-26T19:29:28.000Z,UCwsfSw322Q-AO9yj5hw2-Zg,Lisa Mecham,26,en-US,,46623,7,323,10,335,https://youtube.com/watch?v=uaPXRC588cY,How to make a face mask for kids and adults. A NO SEW homemade mask tutorial.,3:44,3.733333333,4 weeks ago
R557P8tHUlg,2020-03-21T09:19:48.000Z,UC4wBEXFh5cNIsB2shB4cm_A,Between the Lines,26,,,46091,25,288,40,328,https://youtube.com/watch?v=R557P8tHUlg,Make 2 Face Masks With the Sleeves of an Old Shirt,2:22,2.366666667,1 month ago
h84dtQqunxE,2020-04-05T15:47:58.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,46055,11,438,31,326,https://youtube.com/watch?v=h84dtQqunxE,🚲Awesome Face Mask at Home 🍒 How to Make Face Mask 🌿 Creative Face Mask Design !,3:17,3.283333333,3 weeks ago
bbDSf9ftMIE,2020-04-07T19:52:15.000Z,UC_KvZUUODWErbQGN43Ie9Aw,Real Simple,26,en,,45453,11,439,25,327,https://youtube.com/watch?v=bbDSf9ftMIE,Make a No-Sew Bandana Face Mask | Real Simple,1:02,1.033333333,2 weeks ago
ElhahzbWmlY,2020-04-05T17:22:57.000Z,UC3d8MjmqeSBt8j9oRwSYcIw,Lorrie Nunemaker,1,,,44236,93,933,36,329,https://youtube.com/watch?v=ElhahzbWmlY,How to Make Face Mask Templates,6:56,6.933333333,3 weeks ago
liWJIJWHqCw,2020-02-21T03:20:30.000Z,UCKApIEbuf0GOMRN98m7Glkw,BrotherAsiaPacific,28,en,en,43948,7,60,26,333,https://youtube.com/watch?v=liWJIJWHqCw,Easy-to-make face mask,1:56,1.933333333,2 months ago
riJNIQYlTWg,2020-04-15T15:00:34.000Z,UCQJA5FTlIEA0SNBNbH5b6AA,We Are The Davises,24,en,en,43238,NaN,1551,75,330,https://youtube.com/watch?v=riJNIQYlTWg,MAKE YOUR OWN FACE MASK - NO SEWING DIY | We Are The Davises,17:43,17.71666667,1 week ago
21EqdrDsGAc,2020-04-05T15:31:11.000Z,UCNkz_Y5S4ssNuFmIThlVqnA,Isa's World,26,en-US,en,42673,49,865,32,332,https://youtube.com/watch?v=21EqdrDsGAc,HOW TO MAKE FACE MASK WITH FILTER POCKET ~ DIY Reusable Face Mask,5:50,5.833333333,3 weeks ago
ZgwkNldLLy0,2020-04-08T16:45:00.000Z,UCGfclwcB8i13_4tp_FJjqbQ,ChicOnTheCheap,26,en,,42358,203,3222,38,331,https://youtube.com/watch?v=ZgwkNldLLy0,DIY *COMFORTABLE* NO SEW FACE MASK (takes seconds to make!),1:46,1.766666667,2 weeks ago
Hr3MnMOohoU,2020-04-08T17:47:34.000Z,UCDW1YHMppwldRspemHVs4_A,Mar Pendás,26,,,41711,75,1057,75,336,https://youtube.com/watch?v=Hr3MnMOohoU,DIY - How to make a Cloth Face Mask!,4:41,4.683333333,2 weeks ago
_tOSAACVHak,2020-04-24T05:00:11.000Z,UCDdWgoeFEkV7dGLG5os4Tpg,5 Minute Rhythmic İdeas,26,tr,,41390,NaN,NaN,NaN,350,https://youtube.com/watch?v=_tOSAACVHak,Make Fabric Face Mask at home | DIY Face Mask No Sewing Machine | Easy Face Mask Pattern,3:41,3.683333333,2 days ago
X-XrvjDaH6w,2020-04-07T01:34:10.000Z,UCeTC7eYtiCEx09tJj2vb-jQ,CocoZini DIY,22,,,40990,37,NaN,NaN,340,https://youtube.com/watch?v=X-XrvjDaH6w,How to Make Face Mask Pattern | Easy,5:49,5.816666667,2 weeks ago
4SARO3uLSfM,2020-02-02T10:17:56.000Z,UCyL3ZvQ_lASBEObyFqDoLCg,creative junior,28,,,40835,30,260,11,334,https://youtube.com/watch?v=4SARO3uLSfM,How to make face mask | paano gumawa ng face mask,4:50,4.833333333,2 months ago
blme9ZNzqSg,2020-04-08T14:47:31.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,40396,4,257,26,342,https://youtube.com/watch?v=blme9ZNzqSg,🚲How to Make Face Mask at Home  💙 Awesome Face Mask Designs 🍒 Best Way to Make Face Mask !,1:48,1.8,2 weeks ago
b1Y3FSAxj3g,2020-04-21T19:24:09.000Z,UC-wy1vF3OBbcO3i5krqykKg,Headcovers.com,26,en-US,,40336,18,385,28,338,https://youtube.com/watch?v=b1Y3FSAxj3g,How to Make a Face Mask Out of a T-Shirt for Coronavirus | (No Sew) DIY Face Mask w/ Filter Pocket,8:01,8.016666667,4 days ago
mJ4eueBTfrM,2020-03-25T20:19:45.000Z,UCpOlOeQjj7EsVnDh3zuCgsA,Adafruit Industries,28,en,,39853,NaN,471,32,339,https://youtube.com/watch?v=mJ4eueBTfrM,Sew a Cotton Face Mask - Easy Tutorial #adafruit #covid19 #facemask,2:18,2.3,1 month ago
BuKPm6dW5_s,2020-03-21T17:28:43.000Z,UCkJy_WzlQL8YuziC4Ga4bmg,DIY Videos,22,en,,39145,2,NaN,NaN,337,https://youtube.com/watch?v=BuKPm6dW5_s,DIY Life Hack - Make Face Covers and Masks From Kinesiology Tape,1:41,1.683333333,1 month ago
3jmRJil3dvU,2020-04-22T13:02:42.000Z,UCexNn7c7IhTrXd943DK3N0g,Crafty Daily,26,en,,38431,16,494,15,341,https://youtube.com/watch?v=3jmRJil3dvU,DIY No Sew Face Mask | No Sew Face Mask Instructions | Make Face Mask at home with old Leggings,4:52,4.866666667,4 days ago
yZ9u8eWK31c,2020-04-13T11:22:33.000Z,UCaOAmgxOd3odAVyl_ZPMV2w,Gulu Come Here,26,,,37879,47,743,24,343,https://youtube.com/watch?v=yZ9u8eWK31c,How to make a mask without sewing machine | DIY FACE MASK,3:43,3.716666667,1 week ago
NYGdzsMasHo,2020-03-31T14:43:26.000Z,UCmiy_Ypsjh9PW4FNFZ9KONw,ORIGAMI FACIL,26,,,37828,29,238,19,345,https://youtube.com/watch?v=NYGdzsMasHo,HOW TO MAKE A FACE SHIELD WITH PLASTIC BOTTLE | PROTECTION MASK AT HOME | ORIGAMI FACIL,2:34,2.566666667,3 weeks ago
CgHMSDz1H4Y,2020-03-24T06:00:37.000Z,UCOKNAJRYebi49xEuxLWKxHA,Amina Creations,26,,,37595,25,332,34,346,https://youtube.com/watch?v=CgHMSDz1H4Y,DIY Reusable Face Mask from T-shirt/Washable Mask with thread and needle/T-shirt Mask/ Hand stitched,5:45,5.75,1 month ago
jAJNXnAZUqo,2020-03-29T19:33:15.000Z,UCXGROFqU0Hf8pZkmIWbKMOA,Creativity is here,26,,,37473,71,412,23,344,https://youtube.com/watch?v=jAJNXnAZUqo,How To Make A No Sew Face Mask|How To Make Face Mask With Bag,2:41,2.683333333,3 weeks ago
mHSplv8sJTQ,2020-04-14T14:18:39.000Z,UC2ae70W6xXjT3ehS0G-NBUQ,Mr Crafts,26,en,,37034,6,378,23,348,https://youtube.com/watch?v=mHSplv8sJTQ,🌹Awesome Face Mask Design ☔ How to Make Face Mask at Home 🚲 Diy Stylish Face Mask🌷,2:42,2.7,1 week ago
GK7TdwX2JPY,2020-04-23T23:15:48.000Z,UCGiNMApczHhQNPJ0rZ8hlQg,Tripta,22,,,36525,8,327,13,353,https://youtube.com/watch?v=GK7TdwX2JPY,HOW TO MAKE A 3D FACE MASK WITHOUT SEWING MACHINE | DIY Fabric Mask Sewing Tutorial,10:49,10.81666667,2 days ago
facklXqZXWM,2020-04-02T05:42:59.000Z,UCsXBgjPGxual8sO90AOneBg,Crafty Kitten DIY,26,en,en,36482,29,NaN,NaN,347,https://youtube.com/watch?v=facklXqZXWM,DIY Face mask | Kids face mask | Reusable mask,10:42,10.7,3 weeks ago
cJmM6wQ9Ggs,2020-04-09T13:10:18.000Z,UCBHMb3Ji8uf-KeC_-0MFlag,TELUGU VAAKITLO,24,te,te,36391,5,238,7,352,https://youtube.com/watch?v=cJmM6wQ9Ggs,How to make face mask with socks in 1 minute / must watch,2:05,2.083333333,2 weeks ago
krjVp5A_dtw,2020-04-08T11:01:57.000Z,UCGxNOeBBsoNTr9Xqzoq7CeA,Duke Faith,24,,,34551,15,453,92,349,https://youtube.com/watch?v=krjVp5A_dtw,DIY Face mask| No sewing machine |How to make a medical face mask without sewing machine,2:49,2.816666667,2 weeks ago
rLgLTamyeCs,2020-03-27T03:27:54.000Z,UCBFf2rNtbzTusCL-M46KEMQ,Penguin & Fish,26,,,34243,43,410,32,351,https://youtube.com/watch?v=rLgLTamyeCs,Trying to make face masks in double time! - Live sewing with Alyssa,1:10:26,1.166666667,Streamed 4 weeks ago
huNd_zP4RaQ,2020-04-03T16:10:02.000Z,UCi4vSC-Y81hPJ-C5_Uh9vsQ,Ann'z Stitching Lines,26,en,en,32822,24,440,19,355,https://youtube.com/watch?v=huNd_zP4RaQ,How to Make Face Mask for Kids,9:48,9.8,3 weeks ago
kWnMjdbeZJk,2020-03-24T22:30:44.000Z,UCMoOG0sx1OTOpSd7CGu60vw,HEIDI ELNORA,22,,,31156,36,209,19,354,https://youtube.com/watch?v=kWnMjdbeZJk,How to make a Face Mask with the 3M 1900 Filters,7:36,7.6,1 month ago
KR-Zi7ZSnHM,2020-04-09T20:02:28.000Z,UChLtXXpo4Ge1ReTEboVvTDg,Global News,25,en-CA,,29325,85,285,45,356,https://youtube.com/watch?v=KR-Zi7ZSnHM,Coronavirus outbreak: How to make your own face mask based on CDC guidelines,1:42,1.7,2 weeks ago
